Electricity
ElectricityByUtility (1),Utility Name,Year,Ag & Water Pump,Commercial Building,Commercial Other,Industry,Mining & Construction,Residential,Streetlight,Total Usage,CA Electric Utility Retail Price ($/kWh),NorCal or Socal,CA Avg Temp (F)
Publicly owned utility,Alameda Municipal Power,2008,0.021750,196.220237,39.247228,9.144363,5.468421,142.718000,2.179374,394.999373,0.124,NorCal,58.9
Publicly owned utility,"Anaheim, City of",2008,4.035699,1281.058547,175.054865,456.443241,45.992076,636.668918,1.791299,2601.044645,0.124,SoCal,58.9
Rural electric cooperative,"Anza Electric Cooperative, Inc.",2008,1.373952,10.710048,0.000000,0.000000,0.000000,34.423000,0.000000,46.507000,0.124,SoCal,58.9
Publicly owned utility,Azusa Light and Water,2008,8.889547,80.010708,8.556239,72.161777,1.959426,80.558000,0.105303,252.241000,0.124,SoCal,58.9
Publicly owned utility,"Banning, City of",2008,4.127092,51.843085,4.970031,16.399668,0.201766,71.096000,1.649358,150.287000,0.124,SoCal,58.9
Investor owned utility,Bear Valley Electric Service,2008,1.550943,57.122639,0.000000,0.000000,0.000000,78.507000,0.178417,137.358999,0.124,SoCal,58.9
Publicly owned utility,Biggs Municipal Utilities,2008,0.000000,0.733277,0.000000,12.731723,0.000000,4.627000,0.000000,18.092000,0.124,NorCal,58.9
Publicly owned utility,Burbank Water and Power,2008,8.975109,594.539978,191.232182,58.806076,7.446655,286.000000,10.000000,1157.000000,0.124,SoCal,58.9
Joint utility agency,Calaveras Public Power Agency,2008,10.240027,15.004987,4.463585,0.000000,0.000000,0.000000,0.000000,29.708599,0.124,NorCal,58.9
Publicly owned utility,Colton Public Utilities,2008,22.841736,157.834653,9.059598,65.621374,2.431324,98.654000,0.032315,356.475000,0.124,SoCal,58.9
Publicly owned utility,"Corona, City of",2008,5.173338,99.613945,32.007388,9.229974,30.063355,2.566000,0.000000,178.654000,0.124,SoCal,58.9
Publicly owned utility,Department of Water Resources,2008,6009.160874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6009.160874,0.124,Both,58.9
Publicly owned utility,"Escondido, City of",2008,0.000000,0.000000,0.000000,0.000000,0.000000,0.054000,0.000000,0.054000,0.124,SoCal,58.9
Publicly owned utility,Glendale Water & Power,2008,2.830811,642.230834,20.323371,53.147700,33.467285,381.000000,8.999999,1142.000000,0.124,SoCal,58.9
Publicly owned utility,"Gridley, City of",2008,0.000000,17.402353,0.612281,3.101826,0.018540,15.373000,0.000000,36.508000,0.124,NorCal,58.9
Publicly owned utility,"Healdsburg, City of, Electric Department",2008,0.002633,36.219219,4.355287,7.887421,0.989343,27.040000,0.115097,76.609000,0.124,NorCal,58.9
Publicly owned utility,Imperial Irrigation District,2008,302.656894,1212.990601,188.951322,207.598960,63.802222,1415.000000,11.999999,3402.999998,0.124,SoCal,58.9
Publicly owned utility,"Industry, City of",2008,0.000000,21.578274,3.346187,6.325112,0.074667,0.000000,0.000000,31.324240,0.124,SoCal,58.9
Publicly owned utility,Kirkwood Meadows Public Utility District,2008,0.000000,0.000000,4.158187,0.000000,0.000000,2.094789,0.000000,6.252976,0.124,NorCal,58.9
Publicly owned utility,Lassen Municipal Utility District,2008,5.086571,53.222514,0.000000,0.000000,0.000000,74.727000,0.435916,133.472001,0.124,NorCal,58.9
Investor owned utility,Liberty Utilities,2008,12.436404,218.498303,28.653071,0.804743,12.922106,261.538000,0.418373,535.271000,0.124,SoCal,58.9
Publicly owned utility,Lodi Electric Utility,2008,5.721606,155.044266,12.846022,111.519158,11.686180,153.563000,0.027768,450.408000,0.124,NorCal,58.9
Publicly owned utility,"Lompoc, City of, Electric Division",2008,4.204822,56.896013,6.459538,6.717403,0.818453,59.012000,0.057771,134.166000,0.124,SoCal,58.9
Publicly owned utility,Los Angeles Department of Water and Power,2008,174.641613,11094.845518,1579.148232,2777.681880,178.666126,8721.664361,312.431553,24839.079283,0.124,SoCal,58.9
Publicly owned utility,Merced Irrigation District,2008,9.661225,155.937685,9.634996,205.740945,3.134091,46.004000,1.457059,431.570001,0.124,NorCal,58.9
Publicly owned utility,Metropolitan Water District of Southern California,2008,1789.396658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1789.396658,0.124,SoCal,58.9
Publicly owned utility,Modesto Irrigation District,2008,94.122611,740.217784,54.443392,721.267646,38.948568,891.000000,18.000000,2558.000001,0.124,NorCal,58.9
Publicly owned utility,Moreno Valley Utilities,2008,0.074987,37.460191,0.266358,1.766273,0.971665,32.344000,0.148526,73.032000,0.124,SoCal,58.9
Publicly owned utility,"Needles, City of",2008,1.319720,26.029068,2.023851,0.095570,0.457792,28.186000,2.800000,60.912001,0.124,SoCal,58.9
Investor owned utility,Pacific Gas and Electric Company,2008,5660.073228,31437.240048,4676.132000,11732.792255,2179.040579,31080.238360,438.984099,87204.500569,0.124,NorCal,58.9
Investor owned utility,PacifiCorp,2008,93.481182,255.081539,23.084555,85.415660,2.544425,418.335000,4.911639,882.854000,0.124,NorCal,58.9
Publicly owned utility,"Palo Alto, City of, Utilities Department",2008,5.265200,614.411483,12.197318,175.280956,17.578275,163.336000,3.623675,991.692907,0.124,NorCal,58.9
Publicly owned utility,Pasadena Water and Power,2008,0.591750,802.323953,40.345926,28.748091,4.577721,338.855000,15.971560,1231.414001,0.124,SoCal,58.9
Rural electric cooperative,Plumas-Sierra Rural Electric Cooperative,2008,12.436150,62.805018,15.991949,1.281381,0.424528,62.673000,0.001974,155.614000,0.124,NorCal,58.9
Publicly owned utility,Port of Oakland,2008,0.000000,9.026532,36.678194,4.693565,0.000000,0.000000,0.000000,50.398291,0.124,NorCal,58.9
Publicly owned utility,Port of Stockton,2008,0.524800,7.256974,3.073802,1.663439,0.004226,0.000000,0.000000,12.523241,0.124,NorCal,58.9
Publicly owned utility,Power and Water Resource Pooling Authority,2008,435.317506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,435.317506,0.124,NorCal,58.9
Publicly owned utility,Power Enterprise of the San Francisco Public Utilities Commission,2008,45.178479,333.093515,555.663789,10.362392,5.289027,19.619556,32.471799,1001.678557,0.124,NorCal,58.9
Publicly owned utility,Rancho Cucamonga Municipal Utility,2008,0.002680,61.252928,0.352729,0.000000,0.488649,0.000000,0.444710,62.541696,0.124,SoCal,58.9
Publicly owned utility,Redding Electric Utility,2008,18.935683,345.350155,28.197332,11.917345,4.072196,386.364680,3.623308,798.460699,0.124,NorCal,58.9
Publicly owned utility,"Riverside, City of",2008,16.894722,1106.109589,59.831471,221.509398,13.753983,747.000000,21.900837,2187.000000,0.124,SoCal,58.9
Publicly owned utility,Roseville Electric,2008,1.051088,535.037285,40.359122,208.071130,20.321950,437.344000,1.287425,1243.472000,0.124,NorCal,58.9
Publicly owned utility,Sacramento Municipal Utility District,2008,205.889692,4487.444022,543.855336,823.820706,129.880069,4689.817698,78.460166,10959.167689,0.124,NorCal,58.9
Investor owned utility,San Diego Gas and Electric Company,2008,348.324746,9174.897605,1731.659941,1371.153022,202.613265,7744.807352,112.595750,20686.051681,0.124,SoCal,58.9
Self Generator,Self Generation in the BUGL planning area,2008,0.000000,3.312634,0.135896,0.000000,0.000000,0.667726,0.000000,4.116256,0.124,,58.9
Self Generator,Self Generation in the IID planning area,2008,0.275633,0.627277,0.379135,0.000000,0.000000,0.939522,0.000000,2.221567,0.124,,58.9
Self Generator,Self Generation in the LADWP planning area,2008,0.000000,248.002824,0.000000,1040.426259,1.773374,8.895404,0.000000,1299.097861,0.124,,58.9
Self Generator,Self Generation in the NCNC planning area,2008,0.926237,5.129087,0.957762,0.347346,0.000000,7.269737,0.000000,14.630169,0.124,,58.9
Self Generator,Self Generation in the OTHER planning area,2008,0.000000,0.011700,0.000000,1.744000,0.000000,0.181054,0.000000,1.936754,0.124,,58.9
Self Generator,Self Generation in the PGE planning area,2008,6.140174,668.306484,61.558086,3736.423463,1531.029227,165.196275,0.000000,6168.653709,0.124,,58.9
Self Generator,Self Generation in the SCE planning area,2008,10.910744,518.201465,296.473554,2680.189616,1367.069661,54.737666,0.000000,4927.582706,0.124,,58.9
Self Generator,Self Generation in the SDGE planning area,2008,3.620105,643.306663,63.213830,161.513193,0.000000,34.575445,0.000000,906.229236,0.124,,58.9
Publicly owned utility,"Shasta Lake, City of",2008,0.000000,12.295254,0.000000,132.494746,0.000000,40.133000,0.000000,184.923000,0.124,NorCal,58.9
Publicly owned utility,Silicon Valley Power,2008,0.038432,1295.420166,53.898603,1202.638038,14.704760,246.100000,22.600000,2835.399999,0.124,NorCal,58.9
Investor owned utility,Southern California Edison Company,2008,3343.167566,34760.974314,4481.369724,13944.002142,2051.934254,30744.867000,482.449000,89808.764000,0.124,SoCal,58.9
Rural electric cooperative,Surprise Valley Electrical Corporation,2008,54.738411,3.353204,0.737999,0.013514,0.597216,35.676000,0.058656,95.175000,0.124,NorCal,58.9
Publicly owned utility,Truckee-Donner Public Utility District,2008,10.468972,40.005519,21.923540,0.000000,0.000000,75.203000,0.246969,147.848000,0.124,NorCal,58.9
Joint utility agency,Tuolumne County Public Power Agency,2008,0.000000,19.402340,6.851660,0.000000,0.000000,0.000000,0.000000,26.254000,0.124,NorCal,58.9
Publicly owned utility,Turlock Irrigation District,2008,277.258860,483.620497,93.396689,432.115902,9.752511,712.386505,12.335094,2020.866058,0.124,NorCal,58.9
Publicly owned utility,"Ukiah, City of",2008,0.000000,73.976735,2.410974,1.653067,0.845225,37.978000,0.000000,116.864001,0.124,NorCal,58.9
Western Area Power Agency,USBR WAPA Boulder City Area Parker-Davis,2008,0.000000,0.000000,111.591628,0.000000,0.000000,9.313297,0.000000,120.904925,0.124,Both,58.9
Western Area Power Agency,USBR WAPA Central Valley Project,2008,666.006038,1279.961087,265.986428,0.000000,76.298447,0.000000,0.000000,2288.252000,0.124,Both,58.9
Rural electric cooperative,Valley Electric Association,2008,8.115000,0.000000,0.000000,0.000000,0.000000,0.128000,0.000000,8.243000,0.124,Both,58.9
Publicly owned utility,"Vernon, City of",2008,0.003185,244.375365,23.457200,939.398112,0.820138,0.141000,1.475283,1209.670283,0.124,SoCal,58.9
Publicly owned utility,Victorville Municipal,2008,0.000000,4.268264,4.550260,22.350057,0.087016,0.000000,0.000000,31.255597,0.124,SoCal,58.9
Publicly owned utility,Alameda Municipal Power,2009,0.021108,193.656797,36.813942,9.006636,8.130518,140.048000,2.179374,389.856375,0.131,NorCal,58.8
Publicly owned utility,"Anaheim, City of",2009,0.361607,1254.217892,168.114832,365.931871,61.071497,628.069020,1.082915,2478.849634,0.131,SoCal,58.8
Rural electric cooperative,"Anza Electric Cooperative, Inc.",2009,11.563000,0.000000,0.000000,0.000000,0.000000,33.450000,0.000000,45.013000,0.131,SoCal,58.8
Publicly owned utility,Azusa Light and Water,2009,8.547043,81.485580,10.338049,69.403029,2.391732,80.848000,0.103566,253.116999,0.131,SoCal,58.8
Publicly owned utility,"Banning, City of",2009,11.379195,48.308932,3.760752,9.950293,0.128265,61.365003,1.515561,136.408001,0.131,SoCal,58.8
Investor owned utility,Bear Valley Electric Service,2009,0.182185,58.945463,0.000000,0.000000,0.000000,77.065000,0.172352,136.365000,0.131,SoCal,58.8
Publicly owned utility,Biggs Municipal Utilities,2009,0.000000,0.883463,0.000000,10.525537,0.000000,5.069000,0.000000,16.478000,0.131,NorCal,58.8
Publicly owned utility,Burbank Water and Power,2009,1.501945,586.480498,197.785010,69.781633,7.450914,285.999999,10.000000,1158.999999,0.131,SoCal,58.8
Joint utility agency,Calaveras Public Power Agency,2009,10.439407,14.842823,4.947732,0.000000,0.000000,0.000000,0.000000,30.229962,0.131,NorCal,58.8
Publicly owned utility,Colton Public Utilities,2009,10.460011,145.724660,17.385130,75.757728,2.260506,97.229000,0.031965,348.849000,0.131,SoCal,58.8
Publicly owned utility,"Corona, City of",2009,4.914480,89.957993,31.855290,7.113337,27.147900,2.622000,0.000000,163.611000,0.131,SoCal,58.8
Publicly owned utility,Department of Water Resources,2009,5747.976002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5747.976002,0.131,Both,58.8
Publicly owned utility,Glendale Water & Power,2009,3.419310,623.290854,22.195432,52.313453,25.780951,383.999999,8.999999,1119.999998,0.131,SoCal,58.8
Publicly owned utility,"Gridley, City of",2009,0.000000,14.750120,0.556847,2.630233,0.009800,14.929000,0.000000,32.876000,0.131,NorCal,58.8
Publicly owned utility,"Healdsburg, City of, Electric Department",2009,0.005236,37.373958,3.929622,6.960968,1.562307,27.045000,0.167910,77.045001,0.131,NorCal,58.8
Publicly owned utility,Hercules Municipal Utility,2009,0.000234,3.999227,3.215934,4.554250,0.063371,4.108588,0.000051,15.941655,0.131,NorCal,58.8
Publicly owned utility,Imperial Irrigation District,2009,277.692483,1154.612026,186.239059,194.991859,63.464573,1424.999999,14.000000,3315.999999,0.131,SoCal,58.8
Publicly owned utility,"Industry, City of",2009,0.000000,21.910565,4.059702,2.093296,0.000311,0.000000,0.000000,28.063874,0.131,SoCal,58.8
Publicly owned utility,Kirkwood Meadows Public Utility District,2009,0.000000,0.000000,0.000000,0.000000,0.000000,6.017419,0.000000,6.017419,0.131,NorCal,58.8
Publicly owned utility,Lassen Municipal Utility District,2009,3.405590,53.245316,0.000000,0.000000,0.000000,74.702000,0.427094,131.780000,0.131,NorCal,58.8
Investor owned utility,Liberty Utilities,2009,11.645491,214.739202,28.838135,1.591114,17.063986,267.232000,0.427073,541.537001,0.131,SoCal,58.8
Publicly owned utility,Lodi Electric Utility,2009,5.471692,150.175137,12.184309,114.954125,15.773831,153.487000,0.029906,452.076000,0.131,NorCal,58.8
Publicly owned utility,"Lompoc, City of, Electric Division",2009,3.932731,56.613396,6.889474,6.585794,0.951834,59.221000,0.057771,134.252000,0.131,SoCal,58.8
Publicly owned utility,Los Angeles Department of Water and Power,2009,35.844384,10618.617629,1861.941908,2360.181352,197.540415,8424.119905,288.526701,23786.772294,0.131,SoCal,58.8
Publicly owned utility,Merced Irrigation District,2009,9.178658,155.898424,7.959523,197.474691,5.070937,48.876000,1.495768,425.954001,0.131,NorCal,58.8
Publicly owned utility,Metropolitan Water District of Southern California,2009,2194.530576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2194.530576,0.131,SoCal,58.8
Publicly owned utility,Modesto Irrigation District,2009,94.250768,718.815658,53.511911,669.573610,35.848053,894.000000,16.000000,2482.000000,0.131,NorCal,58.8
Publicly owned utility,Moreno Valley Utilities,2009,0.047711,52.799320,0.256558,1.315272,0.654974,32.680000,0.776165,88.530000,0.131,SoCal,58.8
Publicly owned utility,"Needles, City of",2009,1.312278,26.514358,2.197405,0.045995,0.420963,25.709000,2.800000,58.999999,0.131,SoCal,58.8
Investor owned utility,Pacific Gas and Electric Company,2009,5859.571374,30775.551570,4488.365698,10698.623004,2163.644023,31274.254852,445.204787,85705.215308,0.131,NorCal,58.8
Investor owned utility,PacifiCorp,2009,94.846952,251.464779,27.125717,61.872411,2.461462,406.600000,3.854680,848.226001,0.131,NorCal,58.8
Publicly owned utility,"Palo Alto, City of, Utilities Department",2009,4.744304,618.346471,15.352057,155.114058,17.504871,160.983000,4.098015,976.142776,0.131,NorCal,58.8
Publicly owned utility,Pasadena Water and Power,2009,21.459734,796.237673,39.916865,28.003575,5.593152,337.531000,16.267000,1245.008999,0.131,SoCal,58.8
Rural electric cooperative,Plumas-Sierra Rural Electric Cooperative,2009,11.789632,60.897854,15.814328,1.019849,0.400904,61.204000,0.013433,151.140000,0.131,NorCal,58.8
Publicly owned utility,Port of Oakland,2009,0.000000,8.745108,35.123076,4.287286,0.000000,0.000000,0.000000,48.155470,0.131,NorCal,58.8
Publicly owned utility,Port of Stockton,2009,0.112800,6.277226,3.566313,1.659826,0.019099,0.000000,0.000000,11.635264,0.131,NorCal,58.8
Publicly owned utility,Power Enterprise of the San Francisco Public Utilities Commission,2009,46.322023,334.988762,550.353062,10.390971,5.487926,19.978871,32.083256,999.604871,0.131,NorCal,58.8
Publicly owned utility,Rancho Cucamonga Municipal Utility,2009,0.706964,62.066219,0.351517,0.046007,0.401150,0.000000,0.556440,64.128297,0.131,SoCal,58.8
Publicly owned utility,Redding Electric Utility,2009,18.334804,335.508929,27.757736,10.431865,4.048005,386.532114,3.566023,786.179476,0.131,NorCal,58.8
Publicly owned utility,"Riverside, City of",2009,17.301147,1056.660846,63.335598,200.932630,13.518143,712.000000,21.251636,2085.000000,0.131,SoCal,58.8
Publicly owned utility,Roseville Electric,2009,0.770401,522.328382,52.280355,194.430568,20.178984,441.223000,1.832309,1233.043999,0.131,NorCal,58.8
Publicly owned utility,Sacramento Municipal Utility District,2009,191.465257,4385.068746,510.072537,766.812763,121.141427,4703.778253,79.467550,10757.806533,0.131,NorCal,58.8
Investor owned utility,San Diego Gas and Electric Company,2009,339.127213,8912.002967,1786.773543,1286.916630,176.058748,7584.577344,115.949722,20201.406167,0.131,SoCal,58.8
Self Generator,Self Generation in the BUGL planning area,2009,0.000000,4.290047,0.414971,0.000000,0.000000,1.531072,0.000000,6.236090,0.131,,58.8
Self Generator,Self Generation in the IID planning area,2009,1.025615,0.977959,0.419234,0.000000,0.000000,1.480425,0.000000,3.903233,0.131,,58.8
Self Generator,Self Generation in the LADWP planning area,2009,0.000000,286.199931,0.000000,976.817246,1.755641,15.095445,0.000000,1279.868263,0.131,,58.8
